word|wordRepr|freq
centrale|centrale|190.68655516434922
centre|centre|738.7557884950163
cents|cents|593.258673667134
cependant|cependant|957.7112358376502
cercle|cercle|330.7411075871184
cercueil|cercueil|209.567295541126
cerf|cerf|144.9336412671
certain|certain|968.1402558262206
certaine|certaine|607.2137397435413
certainement|certainement|631.980149298251
certaines|certaines|628.0302009029447
certains|certains|1298.4942776181151
certes|certes|463.226099846829
certificat|certificat|102.063541006584
certitude|certitude|252.248130550866
cerveau|cerveau|476.111151481355
cervelle|cervelle|154.931155369553
ces|ces|15206.5367032182
cessait|cessait|108.088245298511
cesse|cesse|752.963585404677
cesser|cesser|187.728874045144
cessé|cesse|411.581706725757
cet|cet|5477.81180932908
cette|cette|23184.2483466663
ceux|ceux|2809.13956631658
ceux-ci|ceuxci|138.128062841827
ceux-là|ceuxla|221.988575826951
chacun|chacun|1543.88552039233
chacune|chacune|263.976823143524
chagrin|chagrin|348.6375737011157
chair|chair|731.1748072268857
chaise|chaise|652.776647930819
chaises|chaises|215.300664287962
chaleur|chaleur|827.859965728998
chambre|chambre|3545.337233666255
chambres|chambres|320.7847775345624
champ|champ|492.968586684368
champagne|champagne|369.0836632820113
champion|champion|211.770264534381
champs|champs|395.368607726687
chance|chance|2465.07876865396
chances|chances|268.531767904909
change|change|667.27906710584
changeait|changeait|117.295110990657
changement|changement|292.627200724185
changements|changements|114.463957729825
changent|changent|97.5102430733108
changer|changer|1170.02326001375
changera|changera|118.905225977025
changé|change|1058.9936199679319
chanson|chanson|498.595556009391
chansons|chansons|224.238111071169
chant|chant|252.532213541829
chantait|chantait|171.795114936621
chantant|chantant|98.7508613758919
chante|chante|410.49158838556
chanter|chanter|452.699943112328
chanteur|chanteur|104.304751418034
chantier|chantier|137.58271986497
chants|chants|120.224529288502
chaos|chaos|118.099185294623
chapeau|chapeau|666.913356474279
chapeaux|chapeaux|117.521002305712
chapelle|chapelle|217.710129682955
chapitre|chapitre|266.501580406617
chaque|chaque|4018.97653498752
charbon|charbon|166.417638801066
charge|charge|535.4315164564209
charger|charger|141.688237809354
chargé|charge|398.92275605932906
chargée|chargee|122.8593306541548
chargés|charges|138.1968076640401
chariot|chariot|113.041677755116
charité|charite|152.991629329624
charmant|charmant|281.5652971109409
charmante|charmante|194.327585839083
charme|charme|355.1958419043525
charrette|charrette|128.588728233967
chars|chars|125.612169135689
chasse|chasse|655.27747683322
chasser|chasser|223.340699945406
chasseur|chasseur|246.270732969095
chasseurs|chasseurs|166.373594272937
chassé|chasse|106.17827788353223
chat|chat|642.367787853005
chats|chats|296.74101202714
chatte|chatte|250.519269463619
chaud|chaud|1128.823261551057
chaude|chaude|392.4295810616049
chaudes|chaudes|102.09415964105378
chauffer|chauffer|105.425161906423
chauffeur|chauffeur|447.683607353596
chaussettes|chaussettes|173.498771064661
chaussure|chaussure|116.886849018477
chaussures|chaussures|597.7893390433044
chaussée|chaussee|146.72850192877803
chauve|chauve|133.5252682950117
chaîne|chaine|393.157141054986
chaînes|chaines|136.834870858475
chef|chef|1990.4124859611
chefs|chefs|267.879815853196
chemin|chemin|1711.00262227514
chemins|chemins|245.427140648421
cheminée|cheminee|253.82288380234812
chemise|chemise|609.253165379473
chemises|chemises|131.620031711327
cher|cher|1517.6773191163522
chercha|chercha|153.21314777386
cherchais|cherchais|229.45098383988
cherchait|cherchait|376.978631857409
cherchant|cherchant|205.558619330591
cherche|cherche|1195.81491129214
cherchent|cherchent|162.778644389117
chercher|chercher|2822.70636975501
cherches|cherches|232.68807473398
cherchez|cherchez|276.994972346581
cherché|cherche|312.095694046957
chers|chers|234.243413867069
cheval|cheval|1074.24348111248
chevalier|chevalier|179.151839448686
chevaliers|chevaliers|106.367006994988
chevaux|chevaux|618.399815402048
chevelure|chevelure|150.974663405117
chevet|chevet|119.318774124895
cheveux|cheveux|2080.46842393208
cheville|cheville|97.6436724612888
chez|chez|8365.90910561705
chic|chic|218.655939002592
chien|chien|1518.84158901808
chienne|chienne|133.974733522163
chiens|chiens|578.2332421243224
chier|chier|392.868154387051
chiffre|chiffre|123.34015497497029
chiffres|chiffres|210.4043442926703
chinois|chinois|372.020704363581
chiottes|chiottes|137.102840323222
chirurgien|chirurgien|105.937530435701
choc|choc|385.23404409375337
chocolat|chocolat|342.1456753019061
choeur|choeur|171.265017527211
choisi|choisi|599.773075521086
choisir|choisir|451.072801294872
choisis|choisis|222.1760406090142
choisit|choisit|149.508709131876
choix|choix|906.120934123103
chose|chose|11089.4879575781
choses|choses|4473.813189313958
chou|chou|217.102770567813
chouette|chouette|260.1995026025791
chrétien|chretien|115.7053164915999
chrétiens|chretiens|114.6686536628479
chut|chut|207.92818954332463
chute|chute|321.14663916550415
château|chateau|570.117432615488
chèque|cheque|164.393285886906
chère|chere|565.464247355334
chèvre|chevre|101.01599321208
chéri|cheri|701.1682052583868
chérie|cherie|1054.6383138219935
chêne|chene|113.665520626071
chômage|chomage|98.4995799868312
ciao|ciao|104.793345227222
cible|cible|205.461087816819
ciel|ciel|2435.2268154689
cieux|cieux|137.484301187356
cigare|cigare|155.450387018286
cigarette|cigarette|640.662670011651
cigarettes|cigarettes|349.680243959676
cils|cils|108.957412807989
ciment|ciment|133.638057645353
cimetière|cimetiere|378.352711022165
cinglé|cingle|164.22482658348912
cinq|cinq|2099.92826593581
cinquante|cinquante|445.5685807119504
cinquième|cinquieme|162.7545378495802
cinéma|cinema|741.979453495457
circonstance|circonstance|101.283426537507
circonstances|circonstances|337.585833799503
circulation|circulation|137.779997334143
cire|cire|122.33681761831917
cirque|cirque|227.072896743626
ciseaux|ciseaux|103.57249900351
citoyens|citoyens|134.583701055266
citron|citron|114.5165506156709
cité|cite|241.0081784720434
civil|civil|161.3421980615551
civile|civile|115.26964738770563
civilisation|civilisation|148.713349095351
civils|civils|122.58937560589499
clair|clair|1129.854861729068
claire|claire|369.9330272384237
clairement|clairement|202.830257618191
claires|claires|111.3721067634469
clairs|clairs|117.0199081768576
clan|clan|115.875927288252
claque|claque|162.68560791256908
claquer|claquer|132.008189785192
clarté|clarte|179.235236083801
classe|classe|922.3284220629906
classes|classes|147.71564893891212
classique|classique|202.8357097036042
clef|clef|275.398787918996
clefs|clefs|104.246910766648
client|client|453.078697138829
clients|clients|486.970178835364
clientèle|clientele|122.625650645652
climat|climat|130.504498758881
clin|clin|110.576765931997
clinique|clinique|173.57838164754878
cloche|cloche|218.417196343348
cloches|cloches|163.82235545212228
clos|clos|177.6470377335845
clou|clou|98.7539576481957
clous|clous|127.963774674221
club|club|443.334832507669
clé|cle|570.340814476832
clés|cles|346.582953177007
cochon|cochon|220.9504827590829
cochons|cochons|119.5422904217658
code|code|321.5003541425216
coeur|coeur|3319.90815454665
coeurs|coeurs|195.843572865187
coffre|coffre|343.8125010457931
cognac|cognac|122.875463385446
cogne|cogne|97.51007716358741
coiffeur|coiffeur|133.903466977118
coiffure|coiffure|132.499509637086
coin|coin|1429.33872137179
coincé|coince|207.4475695423829
coins|coins|209.50584168319
col|col|329.606549950951
colis|colis|99.0162899127312
colle|colle|255.330928494403
collection|collection|207.877065306745
coller|coller|124.573705838223
collier|collier|179.042146370648
colline|colline|250.592502387101
collines|collines|199.236757178563
collège|college|199.092442824834
collègue|collegue|166.964628606036
collègues|collegues|223.264740979217
collé|colle|148.400409528482
colonel|colonel|801.734586538668
colonne|colonne|192.937724967558
colonnes|colonnes|146.933178656726
colère|colere|881.96874680299
com|com|226.896329196437
combat|combat|638.046037640074
combats|combats|165.8616151783312
combattants|combattants|102.0051642158774
combattre|combattre|213.861357482167
combien|combien|2743.91716576582
combinaison|combinaison|122.209025430553
comble|comble|213.6709623375238
comique|comique|122.9724710290186
comité|comite|423.903993784498
commandant|commandant|732.9919862285082
commande|commande|361.974229786906
commandement|commandement|338.032017639552
commander|commander|137.612297694995
commandes|commandes|109.4385689482516
commandé|commande|157.76264044983176
comme|comme|36771.94268703796
commence|commence|1242.43243471325
commencement|commencement|120.09035944133
commencent|commencent|140.223343545633
commencer|commencer|742.447234421332
commences|commences|104.659545609647
commencez|commencez|108.979903993611
commencé|commence|970.497676743809
comment|comment|11394.965730557371
commentaires|commentaires|98.8926348017132
commença|commenca|302.784038953744
commençaient|commencaient|115.67051010111
commençais|commencais|115.773301649543
commençait|commencait|450.961283209877
commerce|commerce|263.4684764605421
commettre|commettre|102.603987242424
commis|commis|311.5498149307789
commissaire|commissaire|412.55078610036
commissariat|commissariat|142.635515778257
commission|commission|180.410052195872
commode|commode|187.7859742373352
commun|commun|439.04801085163297
communauté|communaute|181.727350718761
commune|commune|253.7126545849898
communication|communication|165.279090792799
communiquer|communiquer|117.476957777583
communiste|communiste|187.9283030075528
communistes|communistes|214.97832067372968
compagnie|compagnie|877.082035174934
compagnon|compagnon|233.784717438232
compagnons|compagnons|200.816407171063
complet|complet|286.8000742466806
complexe|complexe|120.17991021090198
complice|complice|190.5658112108366
complices|complices|99.5308291403204
complicité|complicite|149.219154850425
compliments|compliments|100.766901726406
compliqué|complique|257.2018948269175
complète|complete|159.52829351108142
complètement|completement|1027.028762287863
comportement|comportement|192.030890589356
composition|composition|99.4648295658897
composé|compose|96.59360294395242
comprenais|comprenais|161.428320739377
comprenait|comprenait|251.754269771063
comprend|comprend|402.254869013489
comprendre|comprendre|1558.09352695503
comprends|comprends|2595.79301906065
comprenez|comprenez|533.734735716957
comprennent|comprennent|117.490383671242
compris|compris|2344.177593955615
comprit|comprit|209.993529123461
compromis|compromis|106.6298946039193
comptait|comptait|218.200709075656
compte|compte|2603.8500202035702
compter|compter|537.07605533456
comptes|comptes|354.03518520918203
comptez|comptez|149.903206454997
comptoir|comptoir|263.120915617982
compté|compte|120.196081352343
comte|comte|352.439575331068
comtesse|comtesse|143.475290572509
comédie|comedie|255.558435163373
con|con|1225.8329589039554
concentration|concentration|102.829712647756
concentrer|concentrer|112.244351340154
concernant|concernant|189.2274640105631
concerne|concerne|329.162734193133
concert|concert|282.15561018992
concierge|concierge|198.635559133832
conclu|conclu|123.539564732304
conclure|conclure|98.3075886933482
conclusion|conclusion|123.50531368621
conclut|conclut|112.633939653135
concours|concours|306.9667732577575
condamné|condamne|242.06661123229793
condamnés|condamnes|120.91997052394916
condition|condition|391.84453495324
conditions|conditions|367.098075656244
conducteur|conducteur|126.6941530910844
conduire|conduire|554.152345887497
conduis|conduis|183.94337537608
conduisait|conduisait|146.802085876783
conduit|conduit|411.836077451168
conduite|conduite|317.5803415377165
confession|confession|101.935008359624
confiance|confiance|1399.8649428554
confier|confier|154.94129987611
confié|confie|141.115506905857
conflit|conflit|113.71086095779
confondre|confondre|98.7481353331853
confort|confort|123.856660580997
confortable|confortable|133.669952878338
confus|confus|149.909922869803
confusion|confusion|154.586486479422
conférence|conference|184.82665855914
congrès|congres|134.964440665281
congé|conge|196.623336309741
connais|connais|2901.471158320679
connaissaient|connaissaient|116.823020142357
connaissais|connaissais|417.297524771308
connaissait|connaissait|606.587324470481
connaissance|connaissance|507.140663898667
connaissances|connaissances|99.632880229559
connaissent|connaissent|193.400781998092
connaissez|connaissez|851.032078811473
connaissons|connaissons|102.630653914944
connard|connard|424.46315742285503
connaît|connait|882.09295032245
connaître|connaitre|981.773495222641
conne|conne|106.70640891450421
connerie|connerie|176.872017389445
conneries|conneries|511.784635559425
connu|connu|983.462838293179
connue|connue|217.3042043188098
connus|connus|172.5197637724963
cons|cons|265.3982282235111
conscience|conscience|683.224018461318
conseil|conseil|697.910257737656
conseille|conseille|120.807774928153
conseiller|conseiller|213.1292709773658
conseils|conseils|244.622376564533
conserve|conserve|103.8346461532465
conserver|conserver|125.858904808254
considère|considere|144.141543412603
considérable|considerable|100.34647818996
considérer|considerer|136.538102433047
consiste|consiste|100.855731241859
consoler|consoler|124.922141575505
constamment|constamment|130.892822742469
constater|constater|126.769575917954
construction|construction|162.09822519617
construire|construire|249.063625606659
construit|construit|203.812176067861
consulter|consulter|121.240347759744
conséquence|consequence|125.003552627107
conséquences|consequences|171.974254885915
contact|contact|633.08260738156
contacts|contacts|110.233373640381
contempler|contempler|115.090526643486
contenait|contenait|103.456262356342
content|content|967.3739236084931
contente|contente|529.648300071519
contents|contents|127.0012703429444
contenu|contenu|163.1631508462823
contient|contient|113.194355351764
continent|continent|100.49095845341232
continua|continua|161.813567655736
continuaient|continuaient|96.6719177232512
continuait|continuait|342.615212953176
continue|continue|941.3594772873511
continuer|continuer|691.647346925805
continuez|continuez|285.364584967308
continué|continue|168.36532376404
contraire|contraire|1122.5057477316093
contrairement|contrairement|105.414647170269
contrat|contrat|319.89715295488
contre|contre|5207.47894607735
contrôle|controle|549.084004061511
contrôler|controler|178.77256155198526
convaincre|convaincre|286.498945219555
convaincu|convaincu|231.7808386519841
convenable|convenable|100.24674450368
convenu|convenu|125.0668261588311
conversation|conversation|654.020898645025
conversations|conversations|209.597563151073
conviction|conviction|223.420815193418
convient|convient|204.50745139358472
convoi|convoi|105.433154919744
cool|cool|368.096860360445
copain|copain|523.309934958604
copains|copains|441.177006462212
copie|copie|152.0626355852471
copine|copine|378.974561373654
coq|coq|145.002162564364
corbeille|corbeille|98.4854328390526
corde|corde|335.22732673136693
cordes|cordes|144.35929500968828
corps|corps|4007.36094435957
correct|correct|106.286706632177
